id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,chamber,congress,senate_class,state_rank,lis_id,user_id
F000465,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000465.json,A.,Drew,Ferguson,NA,11/15/66,M,R,NA,RepDrewFerguson,RepDrewFerguson,NA,412700,104731,168132,21717,N00039090,/g/11c0xj334k,H6GA03113,https://ferguson.house.gov,https://ferguson.house.gov/rss.xml,NA,FALSE,0.522,NA,2,2018,1212,6,0,1/4/19 9:03,ocd-division/country:us/state:ga/cd:3,1032 Longworth House Office Building,202-225-5901,NA,GA,3,FALSE,1303,0.5,97.84,house,115,NA,NA,NA,8.06584E+17
F000466,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000466.json,Brian,NA,Fitzpatrick,NA,12/17/73,M,R,NA,repbrianfitz,repbrianfitzpatrick,NA,412721,103537,167708,21718,N00038779,/g/11c2l6lhlm,H6PA08277,https://fitzpatrick.house.gov,https://fitzpatrick.house.gov/rss.xml,NA,FALSE,0.215,NA,2,2018,1212,4,0,12/31/18 18:30,ocd-division/country:us/state:pa/cd:8,514 Cannon House Office Building,202-225-4276,NA,PA,8,FALSE,4208,0.33,81.04,house,115,NA,NA,NA,8.16303E+17
G000578,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000578.json,Matt,NA,Gaetz,NA,5/7/82,M,R,NA,RepMattGaetz,CongressmanMattGaetz,NA,412690,104528,117101,21719,N00039503,/m/0s8w2_s,H6FL01119,https://gaetz.house.gov,https://gaetz.house.gov/rss.xml,NA,FALSE,0.748,NA,2,2018,1212,62,0,1/4/19 9:26,ocd-division/country:us/state:fl/cd:1,507 Cannon House Office Building,202-225-4136,NA,FL,1,FALSE,1201,5.12,88.87,house,115,NA,NA,NA,8.18949E+17
G000579,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000579.json,Mike,NA,Gallagher,NA,3/3/84,M,R,NA,RepGallagher,RepMikeGallagher,NA,412731,104067,171843,21720,N00039330,/g/11c5qns1cc,H6WI08155,https://gallagher.house.gov,https://gallagher.house.gov/rss.xml,NA,FALSE,0.566,NA,2,2018,1212,16,0,12/31/18 18:30,ocd-division/country:us/state:wi/cd:8,1007 Longworth House Office Building,202-225-5665,NA,WI,8,FALSE,5508,1.32,92.39,house,115,NA,NA,NA,8.15967E+17
G000580,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000580.json,Thomas,NA,Garrett,NA,3/27/72,M,R,,RepTomGarrett,RepGarrett,UC_lWS6tnQPcBPlmD2e99zKw,412729,103625,134493,21721,N00038847,/m/0j_7g_0,H6VA05142,https://tomgarrett.house.gov,NA,NA,FALSE,0.931,NA,2,2018,1212,131,0,12/31/18 18:30,ocd-division/country:us/state:va/cd:5,415 Cannon House Office Building,202-225-4711,NA,VA,5,FALSE,5105,10.81,90.1,house,115,NA,NA,NA,8.18461E+17
G000584,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000584.json,Greg,NA,Gianforte,NA,4/17/61,M,R,NA,NA,RepGianforte,NA,412736,104895,168594,21751,N00040733,/m/030pb5p,H8MT01182,https://gianforte.house.gov,https://gianforte.house.gov/rss.xml,https://gianforte.house.gov/contact,FALSE,0.423,NA,2,2018,899,10,0,12/31/18 18:30,ocd-division/country:us/state:mt/cd:0,1419 Longworth House Office Building,202-225-3211,202-225-5687,MT,At-Large,TRUE,3000,1.11,96.06,house,115,NA,NA,NA,NA
G000585,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000585.json,Jimmy,NA,Gomez,NA,11/25/74,M,D,NA,RepJimmyGomez,RepJimmyGomez,NA,412739,108883,138524,21754,N00040597,/m/0n_73h1,H8CA34266,https://gomez.house.gov,NA,https://gomez.house.gov/contact,FALSE,-0.611,NA,2,2018,865,26,1,1/6/19 15:21,ocd-division/country:us/state:ca/cd:34,1226 Longworth House Office Building,202-225-6235,NA,CA,34,FALSE,634,3.01,93.92,house,115,NA,NA,NA,2371339658
G000581,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000581.json,Vicente,NA,Gonzalez,NA,9/4/67,M,D,NA,RepGonzalez,USCongressmanVicenteGonzalez,NA,412725,103568,166483,21722,N00038809,/g/11c266m1z7,H6TX15162,https://gonzalez.house.gov,https://gonzalez.house.gov/rss.xml,NA,FALSE,-0.363,NA,2,2018,1212,40,1,12/31/18 18:30,ocd-division/country:us/state:tx/cd:15,113 Cannon House Office Building,202-225-2531,NA,TX,15,FALSE,4815,3.3,88.74,house,115,NA,NA,NA,8.18536E+17
G000582,Resident Commissioner,R.C.,https://api.propublica.org/congress/v1/members/G000582.json,Jenniffer,NA,González-Colón,NA,8/5/76,F,R,NA,repjenniffer,RepJennifferGonzalezColon,NA,412723,67353,NA,NA,N00037615,/m/027s3vf,H6PR00082,https://gonzalez-colon.house.gov,https://gonzalez-colon.house.gov/rss.xml,https://gonzalez-colon.house.gov/contact,FALSE,NA,NA,2,2020,NA,NA,NA,12/31/18 18:30,ocd-division/country:us/state:pr/cd:80,1529 Longworth House Office Building,202-225-2615,202-225-2154,PR,At-Large,TRUE,7298,NA,NA,house,115,NA,NA,NA,8.19745E+17
G000583,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000583.json,Josh,NA,Gottheimer,NA,3/8/75,M,D,NA,RepJoshG,RepJoshG,NA,412714,9275683,169202,21723,N00036944,/g/120x5twv,H6NJ05171,https://gottheimer.house.gov,NA,NA,FALSE,-0.135,NA,2,2018,1212,16,0,12/31/18 18:30,ocd-division/country:us/state:nj/cd:5,213 Cannon House Office Building,202-225-4465,NA,NJ,5,FALSE,3405,1.32,83.53,house,115,NA,NA,NA,8.15311E+17
H001078,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001078.json,Karen,NA,Handel,NA,4/18/62,F,R,,RepKHandel,NA,NA,412737,1026745,69553,21752,N00035477,/m/0f9kbx,H8GA06286,https://handel.house.gov,NA,https://handel.house.gov/contact,FALSE,0.493,NA,2,2018,887,2,0,12/31/18 18:30,ocd-division/country:us/state:ga/cd:6,1211 Longworth House Office Building,202-225-4501,NA,GA,6,FALSE,1306,0.23,98.08,house,115,NA,NA,NA,NA
H001082,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001082.json,Kevin,NA,Hern,NA,12/4/61,M,R,NA,repkevinhern,NA,NA,412748,NA,180004,NA,NA,/g/11gzqw48lf,,https://hern.house.gov,,NA,FALSE,NA,NA,2,NA,84,0,0,1/6/19 15:21,ocd-division/country:us/state:ok/cd:1,NA,NA,NA,OK,1,FALSE,4001,0,97.62,house,115,NA,NA,NA,1.06782E+18
H001077,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001077.json,Clay,NA,Higgins,NA,8/24/61,M,R,NA,RepClayHiggins,CongressmanClayHiggins,NA,412705,106094,174484,21724,N00039953,/g/11c1s3lp76,H6LA03148,https://clayhiggins.house.gov,https://clayhiggins.house.gov/rss.xml,NA,FALSE,0.531,NA,2,2018,1212,38,0,1/6/19 15:21,ocd-division/country:us/state:la/cd:3,1711 Longworth House Office Building,202-225-2031,NA,LA,3,FALSE,2203,3.14,97.87,house,115,NA,NA,NA,8.43637E+17
H001074,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001074.json,Trey,NA,Hollingsworth,NA,9/12/83,M,R,NA,reptrey,reptrey,NA,412703,104247,167423,21725,N00038429,/g/11cnt8qr9t,H6IN09176,https://hollingsworth.house.gov,NA,NA,FALSE,0.467,NA,2,2018,1212,31,0,12/31/18 18:30,ocd-division/country:us/state:in/cd:9,1641 Longworth House Office Building,202-225-5315,NA,IN,9,FALSE,1809,2.56,95.77,house,115,NA,NA,NA,8.11986E+17
J000298,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000298.json,Pramila,NA,Jayapal,NA,9/21/65,F,D,NA,RepJayapal,RepJayapal,NA,412730,9267128,153141,21726,N00038858,/m/0c3dxcq,H6WA07458,https://jayapal.house.gov,https://jayapal.house.gov/rss.xml,NA,FALSE,-0.702,NA,2,2018,1212,23,1,12/31/18 18:30,ocd-division/country:us/state:wa/cd:7,319 Cannon House Office Building,202-225-3106,NA,WA,7,FALSE,5307,1.9,93.44,house,115,NA,NA,NA,8.15733E+17
J000299,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000299.json,Mike,NA,Johnson,NA,1/30/72,M,R,NA,RepMikeJohnson,RepMikeJohnson,NA,412706,106095,156097,21727,N00039106,/m/0131jn2m,H6LA04138,https://mikejohnson.house.gov,https://mikejohnson.house.gov/rss.xml,NA,FALSE,0.575,NA,2,2018,1212,23,0,1/6/19 15:21,ocd-division/country:us/state:la/cd:4,327 Cannon House Office Building,202-225-2777,NA,LA,4,FALSE,2204,1.9,96.8,house,115,NA,NA,NA,8.2728E+17
J000303,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000303.json,Brenda,NA,Jones,NA,10/24/59,F,D,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,FALSE,NA,NA,2,NA,78,0,0,12/31/18 18:30,ocd-division/country:us/state:mi/cd:13,NA,NA,NA,MI,13,FALSE,2613,0,98.72,house,115,NA,NA,NA,NA
K000389,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000389.json,Ro,NA,Khanna,NA,9/13/76,M,D,NA,RepRoKhanna,RepRoKhanna,NA,412684,31129,29473,21728,N00026427,/m/0q3z5xy,H4CA12055,https://khanna.house.gov,https://khanna.house.gov/rss.xml,NA,FALSE,-0.613,NA,2,2018,1212,10,2,1/4/19 9:26,ocd-division/country:us/state:ca/cd:17,513 Cannon House Office Building,202-225-2631,NA,CA,17,FALSE,617,0.83,94.01,house,115,NA,NA,NA,8.16299E+17
K000390,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000390.json,Ruben,NA,Kihuen,NA,4/25/80,M,D,,RepKihuen,RepKihuen,NA,412716,79707,66851,21729,N00033530,/m/03hnv7g,H2NV00050,https://kihuen.house.gov,NA,NA,FALSE,-0.397,NA,2,2018,1212,31,1,12/31/18 18:30,ocd-division/country:us/state:nv/cd:4,313 Cannon House Office Building,202-225-9894,NA,NV,4,FALSE,3204,2.56,94.07,house,115,NA,NA,NA,8.16282E+17
K000391,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000391.json,Raja,NA,Krishnamoorthi,NA,7/19/73,M,D,NA,congressmanraja,congressmanraja,NA,412701,103408,117519,21730,N00033240,/g/11c5m7lxtk,H6IL08147,https://krishnamoorthi.house.gov,https://krishnamoorthi.house.gov/rss.xml,NA,FALSE,-0.313,NA,2,2018,1212,2,2,12/31/18 18:30,ocd-division/country:us/state:il/cd:8,515 Cannon House Office Building,202-225-3711,NA,IL,8,FALSE,1708,0.17,94.55,house,115,NA,NA,NA,8.14179E+17
K000392,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000392.json,David,NA,Kustoff,NA,10/8/66,M,R,NA,repdavidkustoff,RepDavidKustoff,NA,412724,28903,48997,21731,N00025445,/g/11c1qmm_nk,H2TN07103,https://kustoff.house.gov,https://kustoff.house.gov/rss.xml,NA,FALSE,0.541,NA,2,2018,1212,27,0,12/31/18 18:30,ocd-division/country:us/state:tn/cd:8,508 Cannon House Office Building,202-225-4714,NA,TN,8,FALSE,4708,2.23,97.97,house,115,NA,NA,NA,8.16012E+17
L000588,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000588.json,Conor,NA,Lamb,NA,6/27/84,M,D,NA,RepConorLamb,RepConorLamb,NA,412744,NA,177656,21756,N00041870,/g/11gdj36kt1,,https://lamb.house.gov/,https://lamb.house.gov/rss.xml,NA,FALSE,-0.09,NA,2,2018,362,2,0,1/6/19 15:21,ocd-division/country:us/state:pa/cd:18,NA,NA,NA,PA,18,FALSE,4218,0.55,85.28,house,115,NA,NA,NA,9.84457E+17
L000586,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000586.json,Al,NA,Lawson,NA,9/23/48,M,D,NA,RepAlLawsonJr,RepAlLawsonJr,NA,412693,90480,24263,21732,N00030642,/m/03cg0sv,H0FL02086,https://lawson.house.gov,https://lawson.house.gov/rss.xml,NA,FALSE,-0.254,NA,2,2018,1212,76,0,1/4/19 9:26,ocd-division/country:us/state:fl/cd:5,1337 Longworth House Office Building,202-225-0123,NA,FL,5,FALSE,1205,6.27,91.73,house,115,NA,NA,NA,8.18472E+17
L000589,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000589.json,Debbie,NA,Lesko,NA,11/14/58,F,R,NA,RepDLesko,RepDebbieLesko,NA,412745,NA,106483,21757,N00042056,/m/0zwmkgq,,https://lesko.house.gov/,,NA,FALSE,0.718,NA,2,2018,333,2,0,1/6/19 15:21,ocd-division/country:us/state:az/cd:8,NA,NA,NA,AZ,8,FALSE,408,0.6,94.86,house,115,NA,NA,NA,9.96095E+17
L000587,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000587.json,Jason,NA,Lewis,NA,9/23/55,M,R,,RepJasonLewis,RepJasonLewis,NA,412711,155,171558,21733,N00038400,/m/0fx5rd,H6MN02149,https://jasonlewis.house.gov,NA,NA,FALSE,0.506,NA,2,2018,1212,33,0,12/31/18 18:30,ocd-division/country:us/state:mn/cd:2,418 Cannon House Office Building,202-225-2271,NA,MN,2,FALSE,2702,2.72,96.35,house,115,NA,NA,NA,8.16047E+17
M001198,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001198.json,Roger,NA,Marshall,NA,8/9/60,M,R,NA,RepMarshall,rogermarshallmd,NA,412704,103425,172080,21734,N00037034,/g/11c4btdtm1,H6KS01179,https://marshall.house.gov,https://marshall.house.gov/rss.xml,NA,FALSE,0.494,NA,2,2018,1212,4,0,1/6/19 15:21,ocd-division/country:us/state:ks/cd:1,312 Cannon House Office Building,202-225-2715,NA,KS,1,FALSE,2001,0.33,96.27,house,115,NA,NA,NA,7.52364E+17
M001199,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001199.json,Brian,NA,Mast,NA,7/10/80,M,R,NA,repbrianmast,repbrianmast,repbrianmast,412698,104540,166245,21735,N00037269,/g/11cs5xxx_f,H6FL18097,https://mast.house.gov,NA,NA,FALSE,0.333,NA,2,2018,1212,11,0,1/6/19 15:21,ocd-division/country:us/state:fl/cd:18,2182 Rayburn House Office Building,202-225-3026,NA,FL,18,FALSE,1218,0.91,90.17,house,115,NA,NA,NA,8.14104E+17
M001200,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001200.json,A.,Donald,McEachin,NA,10/10/61,M,D,NA,RepMcEachin,RepMcEachin,NA,412728,103621,8230,21736,N00039327,/m/0979v6,H6VA04061,https://mceachin.house.gov,https://mceachin.house.gov/rss.xml,NA,FALSE,-0.393,NA,2,2018,1212,45,1,12/31/18 18:30,ocd-division/country:us/state:va/cd:4,314 Cannon House Office Building,202-225-6365,NA,VA,4,FALSE,5104,3.71,94.6,house,115,NA,NA,NA,8.16181E+17
M001201,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001201.json,Paul,NA,Mitchell,NA,5/8/61,M,R,NA,RepPaulMitchell,reppaulmitchell,NA,412710,103809,152464,21737,N00036274,/g/11c1rgc3x6,H4MI04118,https://mitchell.house.gov,https://mitchell.house.gov/rss.xml,NA,FALSE,0.429,NA,2,2018,1212,9,0,1/4/19 9:26,ocd-division/country:us/state:mi/cd:10,211 Cannon House Office Building,202-225-2106,NA,MI,10,FALSE,2610,0.74,96.43,house,115,NA,NA,NA,8.11633E+17
M001206,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001206.json,Joe,NA,Morelle,NA,4/29/57,M,D,NA,repjoemorelle,NA,NA,412749,NA,4362,NA,NA,/m/03d820m,,https://morelle.house.gov,,NA,FALSE,NA,NA,2,NA,84,1,0,1/6/19 15:21,ocd-division/country:us/state:ny/cd:25,NA,NA,NA,NY,25,FALSE,3625,1.19,98.8,house,115,NA,NA,NA,1.0646E+18
M001202,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001202.json,Stephanie,NA,Murphy,NA,9/16/78,F,D,NA,RepStephMurphy,RepStephMurphy,RepStephMurphy,412694,103502,173426,21738,N00040133,/g/11c48s1mnv,H6FL07140,https://stephaniemurphy.house.gov,NA,NA,FALSE,-0.152,NA,2,2018,1212,30,0,1/6/19 15:21,ocd-division/country:us/state:fl/cd:7,1237 Longworth House Office Building,202-225-4035,NA,FL,7,FALSE,1207,2.48,85.7,house,115,NA,NA,NA,7.96184E+17
N000190,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000190.json,Ralph,NA,Norman,NA,6/20/53,M,R,NA,RepRalphNorman,RepRalphNorman,NA,412738,61996,47930,21753,N00027783,/m/0g838b,H8SC05158,https://norman.house.gov,NA,https://norman.house.gov/contact/,FALSE,0.693,NA,2,2018,887,24,0,12/31/18 18:30,ocd-division/country:us/state:sc/cd:5,2350 Rayburn House Office Building,202-225-5501,202-225-0464,SC,5,FALSE,4505,2.71,94.67,house,115,NA,NA,NA,8.80481E+17
O000171,Representative,Rep.,https://api.propublica.org/congress/v1/members/O000171.json,Tom,NA,O'Halleran,NA,1/24/46,M,D,NA,repohalleran,repohalleran,NA,412682,104523,28499,21739,N00037515,/m/02z4x12,H6AZ01199,https://ohalleran.house.gov,https://ohalleran.house.gov/rss.xml,NA,FALSE,-0.167,NA,2,2018,1212,13,0,12/31/18 18:30,ocd-division/country:us/state:az/cd:1,126 Cannon House Office Building,202-225-3361,NA,AZ,1,FALSE,401,1.07,86.16,house,115,NA,NA,NA,8.08417E+17
P000613,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000613.json,Jimmy,NA,Panetta,NA,10/1/69,M,D,NA,RepJimmyPanetta,RepJimmyPanetta,NA,412685,104727,169078,21740,N00038601,/m/0pyy9y4,H6CA20152,https://panetta.house.gov,https://panetta.house.gov/rss.xml,NA,FALSE,-0.307,NA,2,2018,1212,3,0,1/4/19 9:26,ocd-division/country:us/state:ca/cd:20,228 Cannon House Office Building,202-225-2861,NA,CA,20,FALSE,620,0.25,93.13,house,115,NA,NA,NA,7.96737E+17
R000606,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000606.json,Jamie,NA,Raskin,NA,12/13/62,M,D,NA,repraskin,repraskin,NA,412708,12924,65904,21741,N00037036,/m/0c13wm,H6MD08457,https://raskin.house.gov,https://raskin.house.gov/rss.xml,NA,FALSE,-0.552,NA,2,2018,1212,10,1,12/31/18 18:30,ocd-division/country:us/state:md/cd:8,431 Cannon House Office Building,202-225-5341,NA,MD,8,FALSE,2408,0.83,94.43,house,115,NA,NA,NA,8.06906E+17
R000607,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000607.json,Francis,NA,Rooney,NA,12/4/53,M,R,NA,RepRooney,RepRooney,NA,412699,73021,172678,21742,N00040007,/m/0764lz,H6FL19087,https://francisrooney.house.gov,NA,NA,FALSE,0.566,NA,2,2018,1212,122,0,12/31/18 18:30,ocd-division/country:us/state:fl/cd:19,120 Cannon House Office Building,202-225-2536,202-225-0011,FL,19,FALSE,1219,10.07,96.61,house,115,NA,NA,NA,8.16112E+17
R000608,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000608.json,Jacky,NA,Rosen,NA,8/2/57,F,D,,SenJackyRosen,RepJackyRosen,NA,412715,104738,169471,21743,N00038734,/g/11cntnvwkg,S8NV00156,https://www.rosen.senate.gov,https://rosen.house.gov/rss.xml,NA,FALSE,-0.244,NA,2,2018,1212,96,0,1/6/19 15:21,ocd-division/country:us/state:nv/cd:3,413 Cannon House Office Building,202-225-3252,NA,NV,3,FALSE,3203,7.92,88.89,house,115,NA,NA,NA,8.18554E+17
R000609,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000609.json,John,NA,Rutherford,NA,9/2/52,M,R,NA,RepRutherfordFL,RepRutherfordFL,NA,412692,104531,172542,21744,N00039777,/m/03zz77,H6FL04105,https://rutherford.house.gov,https://rutherford.house.gov/rss.xml,NA,FALSE,0.346,NA,2,2018,1212,67,0,1/6/19 15:21,ocd-division/country:us/state:fl/cd:4,230 Cannon House Office Building,202-225-2501,NA,FL,4,FALSE,1204,5.53,95.9,house,115,NA,NA,NA,8.28977E+17
S001205,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001205.json,Mary,Gay,Scanlon,NA,8/30/59,F,D,NA,RepMGS,NA,NA,412750,NA,178890,NA,NA,/g/11ghrc58bb,,https://scanlon.house.gov,,NA,FALSE,NA,NA,2,NA,84,1,0,1/6/19 15:19,ocd-division/country:us/state:pa/cd:7,NA,NA,NA,PA,7,FALSE,4207,1.19,97.59,house,115,NA,NA,NA,1.06754E+18
S001190,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001190.json,Brad,NA,Schneider,NA,8/20/61,M,D,NA,repschneider,CongressmanBradSchneider,RepBradSchneider,412534,63948,134948,21326,N00033101,/m/0j63zyv,H2IL10068,https://schneider.house.gov,https://schneider.house.gov/rss.xml,NA,FALSE,-0.164,NA,2,2018,1212,12,1,1/6/19 15:21,ocd-division/country:us/state:il/cd:10,1432 Longworth House Office Building,202-225-4835,202-225-0837,IL,10,FALSE,1710,0.99,87.08,house,115,NA,NA,NA,1071840474
S001170,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001170.json,Carol,NA,Shea-Porter,NA,12/2/52,F,D,,repsheaporter,repsheaporter,NA,412219,1021773,65891,20731,N00028091,/m/0fvcl4,H6NH01230,https://shea-porter.house.gov,NA,NA,FALSE,-0.315,NA,8,2018,1212,120,4,12/31/18 18:30,ocd-division/country:us/state:nh/cd:1,1530 Longworth House Office Building,202-225-5456,202-228-6362,NH,1,FALSE,3301,9.9,92.31,house,115,NA,NA,NA,126171100
S001199,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001199.json,Lloyd,NA,Smucker,NA,1/23/64,M,R,NA,RepSmucker,RepSmucker,NA,412722,103540,102454,21745,N00038781,/m/05t08cn,H6PA16320,https://smucker.house.gov,https://smucker.house.gov/rss.xml,NA,FALSE,0.397,NA,2,2018,1212,15,0,1/6/19 15:21,ocd-division/country:us/state:pa/cd:16,516 Cannon House Office Building,202-225-2411,NA,PA,16,FALSE,4216,1.24,96.16,house,115,NA,NA,NA,41417564
S001200,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001200.json,Darren,NA,Soto,NA,2/25/78,M,D,NA,RepDarrenSoto,CongressmanDarrenSoto,repdarrensoto,412695,104534,67618,21746,N00037422,/m/05b_1xw,H6FL09179,https://soto.house.gov,https://soto.house.gov/rss.xml,NA,FALSE,-0.382,NA,2,2018,1212,5,0,1/6/19 15:21,ocd-division/country:us/state:fl/cd:9,1429 Longworth House Office Building,202-225-9889,NA,FL,9,FALSE,1209,0.41,94.86,house,115,NA,NA,NA,8.18713E+17
S001201,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001201.json,Thomas,NA,Suozzi,NA,8/31/62,M,D,NA,RepTomSuozzi,RepTomSuozzi,NA,412717,104747,92111,21747,N00038742,/m/060n4d,H6NY03247,https://suozzi.house.gov,https://suozzi.house.gov/rss.xml,NA,FALSE,-0.2,NA,2,2018,1212,37,0,12/31/18 18:30,ocd-division/country:us/state:ny/cd:3,226 Cannon House Office Building,202-225-3335,202-225-4669,NY,3,FALSE,3603,3.05,88.6,house,115,NA,NA,NA,8.16705E+17
T000477,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000477.json,Scott,NA,Taylor,NA,6/27/79,M,R,,RepScottTaylor,NA,NA,412727,96047,144514,21748,N00031263,/m/011bsmj8,H0VA02118,https://taylor.house.gov,NA,NA,FALSE,0.456,NA,2,2018,1212,72,1,12/31/18 18:30,ocd-division/country:us/state:va/cd:2,412 Cannon House Office Building,202-225-4215,NA,VA,2,FALSE,5102,5.94,95.96,house,115,NA,NA,NA,8.37723E+17
T000478,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000478.json,Claudia,NA,Tenney,NA,2/4/61,F,R,NA,RepTenney,RepClaudiaTenney,NA,412720,103481,127668,21749,N00036351,/m/0g5s72n,H4NY22051,https://tenney.house.gov,NA,NA,FALSE,0.275,NA,2,2018,1212,7,0,12/31/18 18:30,ocd-division/country:us/state:ny/cd:22,512 Cannon House Office Building,202-225-3665,NA,NY,22,FALSE,3622,0.58,93.11,house,115,NA,NA,NA,7.97201E+17
W000826,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000826.json,Susan,NA,Wild,NA,6/7/57,F,D,NA,RepSusanWild,NA,NA,412751,NA,178895,NA,NA,/g/11gtg86jn6,,https://wild.house.gov,,NA,FALSE,NA,NA,2,NA,79,10,0,2/8/19 9:42,ocd-division/country:us/state:pa/cd:15,NA,NA,NA,PA,15,FALSE,4215,12.66,98.55,house,115,NA,NA,NA,1.06964E+18
A000360,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/A000360.json,Lamar,NA,Alexander,NA,7/3/40,M,R,NA,SenAlexander,senatorlamaralexander,lamaralexander,300002,5,15691,40304,N00009888,/m/01rbs3,P60003225,https://www.alexander.senate.gov/public,https://www.alexander.senate.gov/public/?a=RSS.Feed,NA,FALSE,0.323,NA,13,2020,502,14,0,1/6/19 15:21,ocd-division/country:us/state:tn,NA,NA,NA,TN,NA,NA,NA,2.79,85.45,senate,114,2,,S289,76649729
A000368,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/A000368.json,Kelly,NA,Ayotte,NA,6/27/68,F,R,NA,KellyAyotte,kellyayottenh,SenatorAyotte,412493,95241,NA,41106,NA,/m/0g9g4r,S0NH00235,http://www.ayotte.senate.gov,http://www.ayotte.senate.gov/rss/,NA,FALSE,0.351,NA,5,2016,502,7,0,7/8/18 18:11,ocd-division/country:us/state:nh,NA,NA,NA,NH,NA,NA,NA,1.39,79.39,senate,114,3,,S340,229592356
B001230,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/B001230.json,Tammy,NA,Baldwin,NA,2/11/62,F,D,NA,SenatorBaldwin,senatortammybaldwin,witammybaldwin,400013,57884,3470,29940,N00004367,/m/024v02,S2WI00219,https://www.baldwin.senate.gov,https://www.baldwin.senate.gov/rss/feeds/?type=all,NA,FALSE,-0.528,NA,3,2018,502,0,0,1/6/19 15:21,ocd-division/country:us/state:wi,NA,NA,NA,WI,NA,NA,NA,0,94.42,senate,114,1,,S354,1074518754
B001261,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/B001261.json,John,NA,Barrasso,NA,7/21/52,M,R,NA,SenJohnBarrasso,johnbarrasso,barrassowyo,412251,1024777,52662,40707,N00006236,/m/02rsm32,S6WY00068,https://www.barrasso.senate.gov,https://www.barrasso.senate.gov/public/?a=rss.feed,NA,FALSE,0.53,NA,9,2018,502,1,0,1/6/19 15:21,ocd-division/country:us/state:wy,NA,NA,NA,WY,NA,NA,NA,0.2,93.21,senate,114,1,,S317,202206694
B001267,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/B001267.json,Michael,NA,Bennet,NA,11/28/64,M,D,NA,SenBennetCo,senbennetco,SenatorBennet,412330,1031622,110942,40910,N00030608,/m/05b60qf,S0CO00211,https://www.bennet.senate.gov/public,NA,NA,FALSE,-0.207,NA,7,2016,502,0,0,1/6/19 15:21,ocd-division/country:us/state:co,NA,NA,NA,CO,NA,NA,NA,0,90.44,senate,114,3,,S330,224285242
